0,-2.98E-03,,
2.44E-04,-2.09E-03,,
4.88E-04,-2.68E-03,,
7.32E-04,-2.38E-03,,  
9.77E-04,-2.38E-03,,
1.22E-03,-2.98E-03,,
1.46E-03,-1.79E-03,,
1.71E-03,-2.09E-03,,
1.95E-03,-2.09E-03,,
2.20E-03,-1.49E-03,,
2.44E-03,-1.79E-03,,
2.69E-03,-1.79E-03,,
2.93E-03,-2.09E-03,,
3.17E-03,-2.38E-03,,
3.42E-03,-1.49E-03,,
3.66E-03,-1.49E-03,,
3.91E-03,-2.38E-03,,
4.15E-03,-1.79E-03,,
4.39E-03,-2.09E-03,,
4.64E-03,-2.68E-03,,
4.88E-03,-2.38E-03,,
5.13E-03,-2.38E-03,,
5.37E-03,-2.38E-03,,
5.62E-03,-1.79E-03,,
5.86E-03,-2.38E-03,,
6.10E-03,-2.09E-03,,
6.35E-03,-2.09E-03,,
6.59E-03,-2.09E-03,,
6.84E-03,-1.49E-03,,
7.08E-03,-2.38E-03,,
7.32E-03,-2.09E-03,,
7.57E-03,-2.09E-03,,
7.81E-03,-2.38E-03,,
8.06E-03,-2.09E-03,,
8.30E-03,-2.68E-03,,
8.54E-03,-2.38E-03,,
8.79E-03,-1.79E-03,,
9.03E-03,-2.09E-03,,
9.28E-03,-1.79E-03,,
9.52E-03,-1.79E-03,,
9.77E-03,-2.38E-03,,
1.00E-02,-1.79E-03,,
1.03E-02,-2.38E-03,,
1.05E-02,-1.79E-03,,
1.07E-02,-2.38E-03,,
1.10E-02,-2.68E-03,,
1.12E-02,-2.09E-03,,
1.15E-02,-2.38E-03,,
1.17E-02,-2.09E-03,,
1.20E-02,-2.09E-03,,
1.22E-02,-2.09E-03,,
1.25E-02,-2.09E-03,,
1.27E-02,-1.49E-03,,
1.29E-02,-2.68E-03,,
1.32E-02,-2.38E-03,,
1.34E-02,-1.19E-03,,
1.37E-02,-2.68E-03,,
1.39E-02,-2.38E-03,,
1.42E-02,-2.09E-03,,
1.44E-02,-2.09E-03,,
1.46E-02,-1.79E-03,,
1.49E-02,-2.68E-03,,
1.51E-02,-1.79E-03,,
1.54E-02,-2.38E-03,,
1.56E-02,-2.09E-03,,
1.59E-02,-1.49E-03,,
1.61E-02,-2.98E-03,,
1.64E-02,-2.09E-03,,
1.66E-02,-2.09E-03,,
1.68E-02,-2.38E-03,,
1.71E-02,-2.09E-03,,
1.73E-02,-2.98E-03,,
1.76E-02,-2.38E-03,,
1.78E-02,-2.09E-03,,
1.81E-02,-2.38E-03,,
1.83E-02,-2.09E-03,,
1.86E-02,-1.79E-03,,
1.88E-02,-2.98E-03,,
1.90E-02,-2.68E-03,,
1.93E-02,-2.09E-03,,
1.95E-02,-2.68E-03,,
1.98E-02,-1.79E-03,,
2.00E-02,-2.09E-03,,
2.03E-02,-1.79E-03,,
2.05E-02,-1.79E-03,,
2.08E-02,-1.79E-03,,
2.10E-02,-1.79E-03,,
2.12E-02,-2.09E-03,,
2.15E-02,-1.79E-03,,
2.17E-02,-1.79E-03,,
2.20E-02,-2.68E-03,,
2.22E-02,-2.09E-03,,
2.25E-02,-1.79E-03,,
2.27E-02,-1.79E-03,,
2.29E-02,-1.79E-03,,
2.32E-02,-1.79E-03,,
2.34E-02,-1.79E-03,,
2.37E-02,-2.38E-03,,
2.39E-02,-2.09E-03,,
2.42E-02,-2.38E-03,,
2.44E-02,-2.09E-03,,
2.47E-02,-1.79E-03,,
2.49E-02,-1.79E-03,,
2.51E-02,-1.49E-03,,
2.54E-02,-1.49E-03,,
2.56E-02,-2.09E-03,,
2.59E-02,-1.49E-03,,
2.61E-02,-1.49E-03,,
2.64E-02,-2.68E-03,,
2.66E-02,-1.19E-03,,
2.69E-02,-2.09E-03,,
2.71E-02,-2.38E-03,,
2.73E-02,-2.09E-03,,
2.76E-02,-2.38E-03,,
2.78E-02,-1.49E-03,,
2.81E-02,-2.09E-03,,
2.83E-02,-1.79E-03,,
2.86E-02,-1.79E-03,,
2.88E-02,-2.09E-03,,
2.91E-02,-1.79E-03,,
2.93E-02,-2.68E-03,,
2.95E-02,-2.38E-03,,
2.98E-02,-2.38E-03,,
3.00E-02,-2.38E-03,,
3.03E-02,-2.09E-03,,
3.05E-02,-1.79E-03,,
3.08E-02,-2.09E-03,,
3.10E-02,-2.09E-03,,
3.13E-02,-2.38E-03,,
3.15E-02,-1.79E-03,,
3.17E-02,-1.49E-03,,
3.20E-02,-1.79E-03,,
3.22E-02,-1.19E-03,,
3.25E-02,-2.09E-03,,
3.27E-02,-1.79E-03,,
3.30E-02,-1.19E-03,,
3.32E-02,-2.09E-03,,
3.34E-02,-2.09E-03,,
3.37E-02,-2.09E-03,,
3.39E-02,-1.79E-03,,
3.42E-02,-1.79E-03,,
3.44E-02,-1.79E-03,,
3.47E-02,-2.38E-03,,
3.49E-02,-2.09E-03,,
3.52E-02,-1.49E-03,,
3.54E-02,-2.68E-03,,
3.56E-02,-2.09E-03,,
3.59E-02,-1.79E-03,,
3.61E-02,-2.09E-03,,
3.64E-02,-1.79E-03,,
3.66E-02,-2.09E-03,,
3.69E-02,-1.49E-03,,
3.71E-02,-2.09E-03,,
3.74E-02,-2.09E-03,,
3.76E-02,-1.49E-03,,
3.78E-02,-2.09E-03,,
3.81E-02,-1.79E-03,,
3.83E-02,-1.49E-03,,
3.86E-02,-2.68E-03,,
3.88E-02,-1.79E-03,,
3.91E-02,-1.79E-03,,
3.93E-02,-2.09E-03,,
3.96E-02,-1.49E-03,,
3.98E-02,-2.68E-03,,
4.00E-02,-2.09E-03,,
4.03E-02,-1.79E-03,,
4.05E-02,-2.09E-03,,
4.08E-02,-1.49E-03,,
4.10E-02,-2.38E-03,,
4.13E-02,-2.09E-03,,
4.15E-02,-1.79E-03,,
4.17E-02,-1.79E-03,,
4.20E-02,-8.94E-04,,
4.22E-02,-1.79E-03,,
4.25E-02,-1.49E-03,,
4.27E-02,-1.19E-03,,
4.30E-02,-1.49E-03,,
4.32E-02,-1.49E-03,,
4.35E-02,-1.79E-03,,
4.37E-02,-2.09E-03,,
4.39E-02,-1.49E-03,,
4.42E-02,-1.19E-03,,
4.44E-02,-1.79E-03,,
4.47E-02,-1.79E-03,,
4.49E-02,-2.68E-03,,
4.52E-02,-1.79E-03,,
4.54E-02,-1.79E-03,,
4.57E-02,-1.79E-03,,
4.59E-02,-1.49E-03,,
4.61E-02,-1.49E-03,,
4.64E-02,-1.19E-03,,
4.66E-02,-2.09E-03,,
4.69E-02,-2.38E-03,,
4.71E-02,-1.49E-03,,
4.74E-02,-1.19E-03,,
4.76E-02,-1.79E-03,,
4.79E-02,-1.49E-03,,
4.81E-02,-1.19E-03,,
4.83E-02,-2.09E-03,,
4.86E-02,-1.79E-03,,
4.88E-02,-1.49E-03,,
4.91E-02,-1.79E-03,,
4.93E-02,-1.19E-03,,
4.96E-02,-5.96E-04,,
4.98E-02,-1.79E-03,,
5.00E-02,-2.38E-03,,
5.03E-02,-1.79E-03,,
5.05E-02,-8.94E-04,,
5.08E-02,-1.49E-03,,
5.10E-02,-1.49E-03,,
5.13E-02,-1.49E-03,,
5.15E-02,-1.49E-03,,
5.18E-02,-5.96E-04,,
5.20E-02,-1.19E-03,,
5.22E-02,-1.79E-03,,
